claim_number,age_of_driver,safty_rating,annual_income,living_status,vehicle_category,vehicle_price,fraud
1545,37,76,36106,Rent,Compact,5810.031069,0
2664,39,69,36641,Own,Medium,31596.92583,0
18197,52,87,39516,Own,Medium,20393.35339,0
29355,41,82,37141,Own,Large,20948.11514,0
16859,70,87,42490,Rent,Medium,25886.023230000003,0
4861,48,82,38704,Rent,Large,22653.19507,1
25666,51,76,39321,Rent,Large,18818.18191,0
23745,39,72,36650,Rent,Medium,23831.05239,0
25944,27,77,32953,Rent,Large,14279.909919999998,0
5080,47,68,38487,Own,Large,21616.08217,0
20497,48,74,38711,Own,Medium,17089.97594,0
15560,32,85,34662,Own,Large,42513.71138,0
12354,60,76,40949,Rent,Medium,14653.43381,0
20723,79,76,43719,Rent,Medium,19338.10759,0
5888,66,85,41877,Rent,Large,15663.778880000002,0
2185,41,90,37128,Own,Large,37915.89678,0
17346,44,73,37838,Own,Medium,31528.08447,0
24076,39,69,36628,Rent,Medium,24450.26405,0
24969,29,72,33670,Own,Medium,41439.11754,0
1729,54,73,39884,Own,Compact,38546.56858,0
28095,42,92,37384,Rent,Medium,31726.1458,1
8556,42,80,37389,Own,Medium,12457.53961,0
20423,44,66,37834,Own,Medium,19271.97144,1
28288,54,40,39890,Own,Large,18346.90132,0
29102,48,75,38697,Own,Compact,37912.07934,1
1209,36,48,35850,Rent,Medium,17182.7309,0
12663,38,71,36377,Own,Compact,6201.089067,0
14056,49,38,38931,Own,Large,21622.40716,0
21811,67,71,42032,Own,Large,11926.57597,0
2483,57,75,40447,Own,Compact,18642.96286,0
12204,66,83,41905,Own,Compact,12536.52752,0
9580,33,44,34968,Rent,Large,11397.79221,0
15921,37,83,36119,Rent,Compact,34131.59899,0
24408,58,82,40596,Own,Compact,22547.17599,1
28981,48,30,38713,Own,Compact,11365.77605,0
1437,38,34,36357,Own,Medium,12789.96942,0
26475,46,82,38283,Own,Compact,60545.53018,0
11760,25,37,32173,Rent,Compact,25479.12493,0
6005,58,67,40577,Rent,Compact,15636.92544,0
18535,48,93,38722,Rent,Compact,27125.22692,0
21103,39,86,36617,Own,Large,35003.799360000005,1
14184,28,29,33305,Own,Medium,30737.18427,0
22037,34,98,35250,Own,Medium,40622.30557,0
8630,43,72,37600,Own,Medium,40560.02437,0
17684,39,70,36640,Own,Medium,15712.59479,0
9818,44,80,37849,Own,Compact,10044.99693,1
12295,42,77,37385,Rent,Compact,38430.51307,1
25868,43,79,37606,Rent,Large,10864.45616,0
16781,39,72,36632,Own,Large,4893.933951,1
15202,32,80,34653,Rent,Compact,16541.92876,0
13718,56,87,40246,Rent,Compact,6746.325397,0
11383,47,80,38506,Own,Medium,32125.96953,0
21156,40,50,36881,Own,Medium,22873.91399,0
20291,44,42,37855,Own,Medium,46992.65659,1
15634,34,79,35257,Rent,Medium,7877.851769,0
4442,45,91,38055,Rent,Compact,38862.01662,0
29112,56,80,40252,Own,Compact,19907.55675,0
4785,47,86,38487,Rent,Medium,32667.92805,1
12052,44,84,37841,Rent,Medium,5461.220422,0
2335,48,67,38708,Own,Large,18057.25908,0
10877,54,76,39893,Own,Compact,8683.897455,0
25257,49,69,38907,Rent,Medium,50998.48317,1
10708,31,89,34343,Rent,Large,41073.13483,0
15833,49,62,38911,Rent,Large,25253.71936,0
4690,62,82,41282,Rent,Compact,38702.41014,0
25420,44,63,37849,Rent,Large,8496.787991,0
6801,26,70,32596,Rent,Medium,56122.80879,0
318,42,68,37396,Rent,Large,20741.47556,0
16355,33,54,34966,Own,Medium,36676.92946,0
5395,30,64,34007,Rent,Compact,13901.0498,1
23655,48,65,38722,Own,Large,24681.43196,0
27469,21,72,30447,Rent,Medium,10650.81206,0
26989,44,82,37841,Own,Medium,23759.83228,0
16842,41,77,37147,Own,Large,21226.56715,0
14939,34,82,35254,Rent,Medium,13889.80417,0
16897,50,73,39135,Rent,Compact,16560.4845,0
15950,52,85,39516,Rent,Compact,19285.61872,0
28065,36,73,35840,Rent,Medium,36309.79645,0
7503,33,81,34971,Own,Medium,46746.63368,0
19042,55,34,40077,Rent,Medium,10551.02317,0
10287,42,95,37361,Rent,Large,26951.329960000003,0
12511,30,90,34011,Rent,Large,48803.76561,0
3612,49,68,38923,Own,Medium,30602.3823,0
29017,44,69,37852,Own,Large,11460.35365,0
23214,35,41,35569,Own,Medium,36132.49204,0
20701,54,45,39907,Own,Medium,11693.85391,0
15284,33,88,34971,Own,Medium,7514.864473999999,0
15930,35,93,35552,Own,Compact,19316.15277,0
19946,57,84,40444,Own,Medium,38828.22559,0
28108,52,88,39516,Own,Large,65771.00427,0
28714,27,68,32948,Rent,Compact,68326.22907,0
18063,38,84,36366,Rent,Compact,12110.76887,0
1442,35,50,35572,Own,Medium,17866.44009,0
25054,28,34,33323,Rent,Compact,21052.1017,0
22488,36,87,35825,Rent,Medium,43400.063180000005,0
7794,49,93,38920,Rent,Large,6907.673879000001,1
12476,40,90,36894,Own,Compact,29789.48645,0
12029,48,69,38699,Own,Medium,37655.30752,0
11448,35,72,35552,Own,Compact,15301.58346,1
2138,49,47,38912,Rent,Compact,10485.84715,0
17880,69,71,42349,Rent,Large,26541.49252,0
2103,54,68,39893,Rent,Large,21887.72709,0
29138,44,77,37855,Own,Medium,14050.98681,0
2152,32,84,34648,Rent,Compact,50441.796760000005,0
15261,46,65,38278,Own,Medium,24550.35093,0
94,39,54,36644,Own,Large,10621.07306,0
28678,56,93,40247,Own,Large,10398.59779,0
17187,30,66,34006,Own,Compact,19220.55937,0
25645,42,68,37384,Own,Compact,7392.319775,0
4428,58,89,40621,Rent,Large,31707.41998,0
14857,32,74,34660,Own,Large,18715.027,0
12809,45,89,38059,Own,Medium,34405.47883,0
27060,48,87,38711,Rent,Medium,20874.35173,0
4534,36,76,35839,Rent,Compact,12918.77982,0
4190,52,87,39512,Own,Large,26215.79907,0
9976,50,80,39121,Own,Medium,35009.41359,0
21559,41,86,37135,Own,Large,18355.46285,1
1560,40,75,36887,Own,Large,9598.643626,0
17207,46,73,38303,Own,Medium,8228.009424,0
13564,27,64,32962,Rent,Large,13239.01744,0
25792,54,86,39902,Own,Large,38527.23903,0
16652,62,94,41263,Rent,Medium,9354.258661,0
17993,38,73,36380,Rent,Compact,22025.78217,0
14139,56,70,40271,Own,Medium,34847.77121,0
14158,53,70,39689,Own,Large,7739.540909,0
792,29,95,33687,Rent,Compact,24267.70564,0
25681,24,58,31781,Own,Compact,6558.429983,0
27797,48,85,38703,Own,Large,28279.33263,0
3479,44,72,37846,Rent,Large,27602.53395,0
14466,58,53,40596,Rent,Large,34618.17759,0
16562,56,81,40236,Own,Compact,8611.440215,0
25261,53,93,39707,Rent,Large,15941.68349,0
9176,29,60,33679,Rent,Large,19756.54325,0
10833,47,86,38496,Own,Compact,21651.28006,0
20666,48,75,38689,Own,Medium,43486.90041,0
7203,35,78,35555,Rent,Large,11712.25596,0
7981,56,85,40245,Own,Compact,44923.50392,1
15224,53,81,39711,Rent,Compact,8285.507871,0
17077,49,82,38937,Own,Compact,6942.86733,0
23125,48,84,38710,Own,Medium,40609.58422,0
22922,73,45,42911,Own,Medium,11806.16968,1
2270,43,78,37612,Own,Large,66671.13216000001,1
14432,35,95,35563,Own,Large,20042.95489,0
18276,45,86,38059,Rent,Medium,17990.03084,0
2646,53,34,39695,Rent,Large,10671.82317,0
17304,44,63,37849,Rent,Medium,19820.267180000003,0
20613,46,89,38281,Own,Medium,33994.07694,0
7183,48,93,38707,Rent,Large,29454.05904,0
17351,52,68,39505,Rent,Compact,16963.72575,0
17378,43,63,37607,Rent,Compact,8425.582509,0
25957,65,54,41739,Own,Compact,21695.78386,0
866,36,96,35840,Own,Medium,26104.55111,0
22406,35,58,35551,Rent,Medium,23982.47216,0
23794,46,51,38304,Own,Compact,10771.73217,0
15034,56,90,40253,Own,Compact,18535.0716,0
6910,46,83,38287,Own,Medium,30171.73263,0
7436,52,95,39511,Own,Medium,10478.80797,0
23343,50,81,39102,Own,Medium,42868.79667,0
3152,42,86,37375,Rent,Medium,26390.80936,0
19617,58,90,40609,Rent,Compact,33560.590410000004,0
28589,69,41,42342,Own,Medium,14807.486969999998,0
6106,53,71,39693,Rent,Large,22391.87512,0
21075,32,74,34662,Own,Medium,64080.86559,0
17297,27,66,32978,Own,Medium,29949.04862,0
22354,53,87,39710,Own,Large,15128.51917,0
17399,28,24,33320,Rent,Medium,13226.67795,1
13358,40,75,36892,Own,Medium,3845.220766,1
28125,37,87,36105,Own,Large,11735.88482,0
4327,57,67,40419,Own,Medium,23284.67475,0
374,53,91,39698,Own,Large,26060.69831,1
12232,30,93,34006,Own,Medium,33106.84517,0
10146,55,78,40070,Rent,Medium,11794.77698,0
15169,56,87,40242,Rent,Large,8266.601466,0
24052,37,28,36121,Rent,Compact,31501.15085,1
8870,52,90,39503,Own,Compact,11786.54842,0
17538,50,94,39110,Own,Compact,6853.025524,1
6827,55,70,40070,Rent,Compact,12566.01602,0
22353,39,81,36647,Rent,Large,19133.63786,0
24416,71,88,42629,Own,Compact,18644.52875,0
11307,67,85,42047,Own,Medium,7561.632642,0
17866,33,52,34970,Rent,Large,20264.66007,0
25144,49,75,38919,Own,Medium,7948.449817000001,0
5752,41,85,37135,Rent,Large,23494.83353,0
9685,43,74,37624,Own,Medium,12464.99099,0
28913,44,53,37862,Own,Large,11008.64239,0
17726,43,78,37578,Own,Compact,21910.780130000003,0
3098,33,54,34973,Own,Medium,44270.1099,0
3202,37,80,36101,Rent,Compact,24934.17239,0
20598,31,67,34321,Own,Medium,25226.90071,0
28752,28,46,33329,Rent,Medium,16319.98011,1
8769,45,31,38077,Own,Medium,7216.668807999999,1
27784,59,60,40781,Own,Large,59056.11429,0
28582,53,63,39722,Own,Large,34386.34568,0
11344,53,65,39705,Rent,Large,29953.12264,0
24427,29,62,33671,Rent,Compact,24078.6079,0
9444,38,69,36377,Own,Medium,4893.024066,0
29881,29,65,33681,Rent,Medium,17380.94004,0
27049,49,74,38900,Own,Compact,21147.046,0
10236,27,69,32959,Own,Compact,11979.1114,0
6666,37,75,36106,Own,Medium,42929.50884,0
9655,32,63,34661,Own,Large,30963.46483,0
12664,30,71,34010,Rent,Medium,23257.02773,1
1240,40,80,36915,Rent,Medium,23796.214330000003,0
12365,33,59,34965,Rent,Compact,19687.57135,0
22066,63,57,41442,Rent,Large,37827.63829,0
26426,45,42,38080,Rent,Medium,52375.73347,1
2343,44,84,37837,Own,Compact,5208.786768,0
333,57,85,40427,Own,Compact,15279.99808,0
25378,36,87,35849,Own,Compact,21184.48737,0
29595,38,79,36365,Own,Compact,17336.7881,0
16869,64,56,41586,Own,Large,33821.52903,0
17143,49,78,38914,Own,Medium,30953.88795,0
25773,37,95,36107,Own,Medium,10883.8533,0
29801,54,70,39886,Own,Compact,9116.709245,0
21694,42,94,37375,Rent,Medium,16842.937130000002,0
859,36,50,35848,Own,Large,37609.5918,0
9055,51,78,39320,Own,Large,21423.73766,1
8401,53,41,39700,Rent,Compact,6039.805090999999,1
1404,34,86,35253,Own,Large,31043.61379,0
7984,37,57,36115,Rent,Compact,18597.68927,0
20692,46,75,38290,Rent,Large,30207.16338,0
24141,39,78,36636,Rent,Large,23126.06391,0
24435,75,64,43179,Own,Medium,27927.9765,0
5591,61,81,41121,Own,Large,25847.56149,0
24953,47,74,38500,Own,Compact,10504.92325,0
24956,38,66,36377,Own,Medium,38343.716,0
17213,41,83,37137,Own,Medium,13384.23822,0
27414,63,59,41425,Own,Medium,10273.73518,1
14901,51,70,39322,Rent,Large,17129.482490000002,0
29113,49,76,38911,Own,Medium,18230.71806,1
14316,37,86,36105,Own,Large,12860.39792,0
23237,52,62,39508,Rent,Medium,22799.43724,0
27332,45,71,38069,Own,Large,26367.89212,0
6657,25,82,32198,Rent,Compact,35249.35903,0
159,51,80,39328,Rent,Compact,6478.250899000001,0
759,50,90,39113,Rent,Large,13284.96323,0
994,36,79,35842,Own,Medium,26493.71324,1
13374,25,81,32207,Rent,Large,56843.46455,0
18268,43,77,37604,Rent,Large,17687.69799,1
2358,50,49,39135,Own,Large,36182.25142,0
24699,66,71,41886,Own,Compact,21580.2082,0
10758,48,84,38718,Rent,Large,5975.926884,0
22811,31,72,34338,Rent,Medium,21190.07657,0
15519,49,89,38928,Own,Compact,20234.86355,1
3594,43,93,37628,Own,Compact,29296.60212,0
22872,28,84,33322,Rent,Medium,18502.99994,1
18348,32,78,34657,Own,Compact,34316.85142,0
9967,35,62,35554,Own,Medium,30013.55681,0
28874,43,42,37612,Own,Large,33436.22249,0
23729,51,71,39322,Rent,Medium,18076.00989,0
11853,45,67,38073,Own,Compact,15691.13305,1
25345,49,71,38915,Own,Medium,6859.013834,0
13036,40,83,36900,Rent,Medium,29512.23258,1
14235,55,80,40079,Own,Medium,11993.20458,0
6474,60,68,40935,Own,Medium,12356.45099,0
10805,71,80,42618,Rent,Medium,11255.22812,0
17101,48,93,38695,Own,Medium,10571.98173,0
8099,40,50,36894,Rent,Compact,15252.44435,0
19837,63,54,41424,Own,Medium,22376.28155,0
15729,41,59,37146,Rent,Large,14264.02456,1
1464,34,85,35254,Rent,Large,38930.30972,0
3812,42,63,37376,Rent,Compact,24221.43399,0
24887,27,94,32965,Rent,Large,23016.19448,0
6168,29,76,33671,Rent,Large,14340.041969999998,0
8320,49,92,38928,Own,Medium,15840.02935,0
24880,33,66,34961,Rent,Medium,15686.03005,0
23106,70,45,42481,Own,Compact,20002.18138,0
23638,50,73,39107,Rent,Compact,33521.6416,0
9982,24,81,31787,Rent,Large,25927.47411,0
8242,29,92,33693,Own,Compact,17386.86887,0
18237,52,72,39533,Own,Compact,15579.73889,0
9114,24,87,31772,Own,Large,16523.58666,0
29858,32,10,34657,Rent,Compact,18872.11581,1
22960,47,88,38499,Rent,Large,18330.47523,0
26743,50,66,39111,Rent,Medium,46965.31157,0
9180,51,91,39318,Own,Medium,24388.25101,0
5663,51,74,39333,Own,Medium,10597.83572,1
11429,28,89,33335,Rent,Large,29693.36516,0
18882,52,74,39519,Own,Large,10836.28178,0
15962,60,51,40932,Rent,Large,33557.17609,0
3583,39,91,36630,Own,Medium,29057.65851,0
9358,26,75,32577,Own,Medium,27444.47914,0
4130,28,75,33329,Rent,Medium,13465.00341,0
12859,30,81,34015,Rent,Large,16602.17945,0
25489,24,96,31795,Rent,Medium,32273.65814,0
21522,31,75,34344,Own,Compact,24709.58165,0
7522,49,94,38918,Rent,Compact,8530.524229999999,0
12493,41,75,37128,Own,Large,21638.06036,1
11396,38,87,36372,Own,Compact,23912.88838,0
28072,42,77,37386,Own,Large,10334.4776,0
22482,35,77,35551,Own,Compact,16123.911080000002,0
22485,50,78,39120,Rent,Compact,29400.02217,0
9890,40,85,36880,Own,Compact,10974.40592,0
29348,45,97,38059,Rent,Large,17938.68644,0
28246,40,94,36883,Own,Compact,16580.69543,0
25308,51,90,39317,Rent,Medium,38861.04132,0
24259,44,77,37833,Own,Compact,17296.061859999998,0
3382,55,94,40074,Rent,Large,11430.70325,0
288,44,22,37839,Rent,Medium,17982.37331,1
6425,41,84,37123,Own,Compact,21218.86297,0
14952,48,79,38698,Rent,Medium,16702.19901,1
14186,64,63,41604,Rent,Medium,23769.876180000003,1
23891,68,66,42196,Own,Large,29211.64822,0
9258,58,79,40609,Own,Compact,28279.13179,0
2406,43,56,37607,Own,Large,20745.31756,0
12345,56,92,40249,Own,Compact,20404.97942,1
18845,26,81,32591,Rent,Medium,24124.46248,0
5860,36,72,35845,Rent,Compact,19197.06068,0
7634,52,75,39493,Rent,Medium,46985.750360000005,0
21,51,75,39322,Own,Medium,56012.23142999999,0
1296,40,77,36893,Own,Large,8831.550206,0
25548,52,84,39517,Rent,Medium,22446.2505,1
6651,39,86,36643,Rent,Large,41847.86584,0
12754,49,94,38931,Rent,Compact,33037.86257,1
4195,35,89,35550,Own,Medium,19205.77246,0
2373,37,85,36099,Rent,Large,9067.14766,0
15668,35,81,35545,Own,Compact,18702.6849,1
12440,25,64,32192,Own,Compact,9475.871443,0
2733,45,93,38075,Rent,Large,16271.36095,0
17404,50,37,39114,Own,Medium,27695.45301,0
10115,43,45,37620,Own,Medium,29035.33033,0
25246,38,91,36368,Rent,Medium,33620.5296,0
12176,54,95,39867,Own,Medium,26464.9108,0
28374,32,81,34659,Own,Large,33683.33595,0
6991,42,80,37378,Rent,Large,20643.13015,0
7310,81,65,43934,Own,Large,15536.82886,0
1790,54,59,39894,Own,Medium,26295.2298,0
1345,40,79,36892,Rent,Medium,28497.35424,1
21024,28,90,33317,Own,Medium,19789.614,0
12396,47,85,38514,Own,Large,16216.636669999998,1
25328,32,20,34652,Own,Large,40540.49577,0
797,22,68,30920,Rent,Medium,27727.35908,1
9634,43,91,37616,Own,Medium,29376.53533,0
19663,36,87,35834,Own,Large,9251.627085,0
16258,49,79,38918,Own,Compact,5250.735279,0
9672,43,65,37602,Rent,Large,56026.42644,1
4334,31,87,34343,Own,Large,22039.12793,0
4595,44,96,37848,Own,Large,25531.08155,0
27233,38,70,36374,Rent,Compact,25792.66419,0
24831,46,80,38290,Own,Compact,16473.92138,1
2489,26,57,32581,Rent,Medium,11513.02267,1
27980,47,83,38515,Own,Compact,16680.53932,0
17839,49,84,38907,Rent,Compact,39203.06368,0
1119,42,96,37373,Own,Medium,26255.58243,0
1074,30,77,34023,Rent,Compact,26572.61061,0
8530,28,89,33327,Own,Compact,35462.72316,0
19741,30,46,34000,Rent,Compact,16059.00013,1
7195,63,67,41423,Own,Compact,27830.65939,0
28493,47,51,38504,Own,Large,16757.25139,1
27327,42,66,37383,Own,Large,21300.13659,0
19147,43,93,37612,Own,Large,22714.58154,0
27484,57,53,40440,Own,Compact,30838.22508,1
6359,45,68,38062,Own,Medium,18823.686380000003,0
23309,38,82,36374,Own,Medium,7995.299465000001,0
3792,35,66,35542,Rent,Large,25012.08396,0
13285,31,78,34336,Own,Compact,20306.94944,0
5558,54,73,39889,Rent,Compact,24122.164780000003,0
5893,28,68,33320,Rent,Large,8618.23378,0
25706,37,78,36113,Rent,Compact,37852.60261,0
6006,33,57,34969,Rent,Medium,12546.84377,0
11530,54,67,39875,Rent,Compact,15824.00181,0
19941,34,88,35258,Own,Compact,29582.55975,0
10020,44,79,37844,Own,Medium,20727.58503,0
11969,42,84,37368,Rent,Large,43800.70197,0
3843,37,82,36126,Rent,Large,13695.66103,0
21333,33,86,34986,Rent,Large,41503.99451,0
13257,54,55,39881,Rent,Medium,29466.74848,0
27043,46,70,38275,Rent,Medium,10048.50199,1
19641,50,86,39126,Rent,Medium,15051.45555,0
17344,37,66,36118,Own,Large,14059.62167,0
17460,46,54,38284,Own,Compact,21209.16817,0
15017,43,75,37621,Own,Compact,11834.65935,0
19990,39,81,36632,Own,Compact,19010.05828,0
19468,34,77,35262,Own,Compact,17840.60556,0
23380,44,83,37857,Rent,Compact,10428.01336,0
17477,54,92,39880,Own,Large,33046.22065,1
18286,41,83,37114,Own,Medium,23120.8325,0
26972,42,95,37382,Rent,Compact,34708.4205,0
13365,47,82,38508,Rent,Medium,12852.54037,1
9399,43,76,37614,Own,Medium,33522.92035,1
16734,34,64,35257,Own,Medium,33854.40743,0
15246,40,73,36872,Rent,Compact,15749.892430000002,0
27260,28,68,33321,Rent,Medium,32718.42843,0
5516,34,75,35258,Own,Medium,31355.10519,0
9401,59,88,40785,Own,Large,16840.02494,0
3949,41,69,37133,Own,Large,23373.3214,0
8883,38,78,36375,Own,Large,32004.17548,0
24878,29,86,33673,Rent,Large,13677.9626,0
26920,73,75,42911,Rent,Medium,25079.91951,0
6253,29,70,33680,Rent,Medium,52508.1181,0
29217,58,80,40611,Own,Compact,19654.01917,0
5295,29,84,33677,Own,Medium,19119.74572,0
17787,64,86,41585,Own,Large,31564.76607,1
14726,41,80,37132,Rent,Medium,3455.446026,0
20314,25,64,32174,Rent,Large,16660.95244,1
10245,22,89,30906,Rent,Medium,15911.37515,0
12496,28,73,33314,Rent,Medium,26692.47218,0
22174,62,63,41271,Rent,Large,6910.153535,1
18204,28,78,33317,Rent,Large,46200.79782,0
24779,51,76,39332,Own,Compact,15085.02959,0
14061,29,69,33679,Rent,Compact,28050.114610000004,0
15374,23,90,31363,Rent,Large,14871.46713,0
7240,30,50,34012,Own,Medium,26193.63233,0
9449,52,77,39516,Own,Large,21845.9747,1
9006,53,72,39699,Own,Compact,13225.06666,0
3553,27,91,32986,Rent,Large,2759.6465550000003,0
8626,35,68,35555,Rent,Large,16348.68983,0
3447,41,66,37121,Own,Large,18747.84452,0
6307,32,57,34651,Own,Large,14791.48884,0
27120,36,61,35843,Rent,Medium,32381.69433,0
230,20,71,29954,Rent,Compact,31812.19033,0
2774,41,73,37118,Rent,Large,30690.88721,0
19096,42,80,37373,Own,Medium,16930.352319999998,0
23738,50,94,39120,Own,Large,28354.55849,0
663,57,79,40446,Own,Compact,36138.87787,0
27428,44,71,37833,Rent,Compact,15516.91048,1
298,45,79,38070,Own,Large,25697.49632,1
3438,71,82,42639,Own,Large,29233.87166,0
14374,62,77,41277,Own,Medium,7869.378408,1
18635,27,77,32937,Rent,Large,28525.14917,0
19599,43,93,37636,Own,Compact,23161.53747,0
14103,32,86,34654,Rent,Large,13047.18539,0
27827,27,81,32967,Own,Compact,19331.90835,0
13029,28,42,33329,Rent,Medium,14524.51588,0
3826,44,83,37847,Own,Compact,29357.22558,0
24897,56,79,40266,Rent,Compact,33843.02213,0
16429,32,88,34655,Rent,Medium,27127.22384,0
6457,36,49,35825,Own,Compact,31298.822610000003,0
20820,54,61,39886,Own,Compact,31665.36475,0
1284,41,60,37129,Own,Compact,21758.11815,1
9737,40,84,36891,Rent,Compact,23968.08868,1
25056,36,67,35851,Own,Large,22337.16468,1
2324,44,69,37826,Rent,Medium,13992.72943,0
3463,50,81,39122,Rent,Medium,33673.023839999994,0
23804,25,85,32201,Rent,Large,18592.87835,0
1080,41,76,37107,Own,Medium,14346.832669999998,0
8997,34,57,35263,Rent,Medium,28089.41093,1
8518,59,88,40763,Own,Large,15157.29099,1
21523,39,73,36630,Rent,Large,8516.609156,0
19073,57,77,40432,Own,Medium,12332.85642,0
950,57,93,40403,Rent,Medium,33350.809030000004,0
9284,25,93,32184,Rent,Large,13322.77788,0
19687,23,89,31345,Rent,Compact,7741.429983,0
16209,46,19,38305,Own,Compact,10805.28865,0
5612,42,75,37375,Rent,Large,20795.2681,1
12811,22,64,30918,Rent,Large,24287.47477,0
25581,48,50,38727,Own,Large,21975.13042,0
24403,45,87,38071,Rent,Large,29976.33838,0
1749,58,84,40600,Own,Large,22684.49907,0
10608,34,89,35243,Own,Medium,8082.597781999999,0
20363,39,45,36640,Rent,Large,20403.02551,1
1910,47,67,38507,Rent,Compact,25473.68181,0
8729,53,76,39714,Own,Medium,37211.74923,0
20846,53,86,39699,Own,Compact,65249.72636,0
11624,37,65,36105,Own,Compact,9877.029563,0
20327,34,94,35258,Own,Medium,32629.75135,0
1715,46,67,38275,Own,Compact,8636.030605,0
11004,53,76,39701,Rent,Compact,33363.31341,0
8987,43,89,37634,Own,Medium,14479.56994,0
21240,56,68,40252,Rent,Large,18039.10257,1
29592,44,71,37844,Rent,Medium,57005.45658,0
24328,64,89,41593,Rent,Compact,33902.54482,0
29202,27,76,32966,Own,Medium,22807.21127,0
12589,43,79,37609,Own,Medium,29594.41993,0
7982,39,86,36637,Own,Large,7008.6825340000005,0
2163,39,80,36635,Own,Large,23032.61162,0
2859,31,81,34348,Rent,Medium,16369.47986,0
19569,46,49,38302,Rent,Compact,21228.01593,0
18495,26,45,32583,Rent,Compact,9642.274145,0
14784,26,67,32569,Rent,Compact,54973.09404,0
14966,25,44,32195,Own,Medium,37504.67834,0
26236,37,55,36114,Rent,Medium,20586.04337,0
11856,41,82,37128,Rent,Large,62785.65203,0
747,41,89,37126,Rent,Compact,11927.36633,1
23860,41,81,37116,Own,Medium,33106.92601,0
19218,38,68,36359,Own,Medium,42613.05944,0
21773,28,80,33332,Rent,Medium,10448.23599,1
3434,57,74,40443,Own,Compact,36739.26115,0
7793,59,62,40785,Own,Large,6241.222279,0
13765,69,88,42341,Own,Compact,20818.60683,1
